doc,metric,word,score
Copy of Hwang et al. 2015.pdf,Count,activity,11.0
Copy of Hwang et al. 2015.pdf,Count,biomass,11.0
Copy of Hwang et al. 2015.pdf,Count,fig,11.0
Copy of Hwang et al. 2015.pdf,Count,microbiol,11.0
Copy of Hwang et al. 2015.pdf,Count,batch,10.0
Copy of Hwang et al. 2015.pdf,Count,methylosinus,10.0
Copy of Hwang et al. 2015.pdf,Count,methylosinus trichosporium,10.0
Copy of Hwang et al. 2015.pdf,Count,propylene,10.0
Copy of Hwang et al. 2015.pdf,Count,sodium formate,10.0
Copy of Hwang et al. 2015.pdf,Count,supply,10.0
Copy of Hwang et al. 2015.pdf,Count,biotechnol,9.0
Copy of Jiang et al. 2023.pdf,TFIDF,methanol,0.29872915981843584
Copy of Jiang et al. 2023.pdf,TFIDF,air ratio,0.2871655404377571
Copy of Jiang et al. 2023.pdf,TFIDF,cell,0.19302435406117194
Copy of Jiang et al. 2023.pdf,TFIDF,fig,0.19183333809909822
Copy of Jiang et al. 2023.pdf,TFIDF,ml,0.14988996921412642
Copy of Jiang et al. 2023.pdf,TFIDF,biogas,0.13321202871246585
Copy of Jiang et al. 2023.pdf,TFIDF,cell yield,0.132989610216218
Copy of Jiang et al. 2023.pdf,TFIDF,air,0.127000826514913
Copy of Jiang et al. 2023.pdf,TFIDF,methanol conversion,0.11631144547253638
Copy of Jiang et al. 2023.pdf,TFIDF,ratio,0.11406022465794824
Copy of Jiang et al. 2023.pdf,TFIDF,sulfide,0.10910847678909401
Copy of Jiang et al. 2023.pdf,TFIDF,ratio ph,0.10798694865499801
Copy of Jiang et al. 2023.pdf,TFIDF,conversion efficiency,0.10468207683281058
Copy of Jiang et al. 2023.pdf,TFIDF,conversion,0.10390976714856517
Copy of Jiang et al. 2023.pdf,TFIDF,cell growth,0.10229580452293872
Copy of Jiang et al. 2023.pdf,TFIDF,phosphate addition,0.09898803626708151
Copy of Jiang et al. 2023.pdf,TFIDF,mg,0.09405038633627248
Copy of Jiang et al. 2023.pdf,TFIDF,mmol,0.09189650373275225
Copy of Jiang et al. 2023.pdf,TFIDF,tolerance,0.0909928912005702
Copy of Jiang et al. 2023.pdf,TFIDF,renewable energy,0.08968959555558405
Copy of Jiang et al. 2023.pdf,TFIDF,trial,0.08968959555558405
Copy of Jiang et al. 2023.pdf,TFIDF,methanol production,0.08913141300211658
Copy of Jiang et al. 2023.pdf,TFIDF,energy,0.08867990597013967
Copy of Jiang et al. 2023.pdf,TFIDF,renewable,0.0884161486811
Copy of Jiang et al. 2023.pdf,TFIDF,methanol concentration,0.08803755758121112
Copy of Jiang et al. 2023.pdf,TFIDF,production,0.08607842816241452
Copy of Jiang et al. 2023.pdf,TFIDF,different,0.08516700205434151
Copy of Jiang et al. 2023.pdf,TFIDF,formate addition,0.08399343803129558
Copy of Jiang et al. 2023.pdf,TFIDF,ph,0.08370509020301085
Copy of Jiang et al. 2023.pdf,TFIDF,anaerobic,0.08164608211409198
Copy of Jiang et al. 2023.pdf,TFIDF,stress,0.08045639650412471
Copy of Jiang et al. 2023.pdf,TFIDF,mg ml,0.08021213863550797
Copy of Jiang et al. 2023.pdf,TFIDF,formate,0.07982927142763693
Copy of Jiang et al. 2023.pdf,TFIDF,headspace,0.07805893716527974
Copy of Jiang et al. 2023.pdf,TFIDF,growth,0.07759491772387221
Copy of Jiang et al. 2023.pdf,TFIDF,methanotroph,0.0751856170907467
Copy of Jiang et al. 2023.pdf,TFIDF,jiang et,0.07488034459762784
Copy of Jiang et al. 2023.pdf,TFIDF,efficiency,0.07415599030701576
Copy of Jiang et al. 2023.pdf,TFIDF,phosphate,0.07217819240711683
Copy of Jiang et al. 2023.pdf,TFIDF,decrement,0.071991299103332
Copy of Jiang et al. 2023.pdf,Count,methanol,110.0
Copy of Jiang et al. 2023.pdf,Count,cell,74.0
Copy of Jiang et al. 2023.pdf,Count,fig,55.0
Copy of Jiang et al. 2023.pdf,Count,ml,53.0
Copy of Jiang et al. 2023.pdf,Count,air,44.0
Copy of Jiang et al. 2023.pdf,Count,ratio,42.0
Copy of Jiang et al. 2023.pdf,Count,air ratio,39.0
Copy of Jiang et al. 2023.pdf,Count,conversion,36.0
Copy of Jiang et al. 2023.pdf,Count,production,33.0
Copy of Jiang et al. 2023.pdf,Count,different,32.0
Copy of Jiang et al. 2023.pdf,Count,energy,32.0
Copy of Jiang et al. 2023.pdf,Count,biogas,31.0
Copy of Jiang et al. 2023.pdf,Count,mg,30.0
Copy of Jiang et al. 2023.pdf,Count,ph,29.0
Copy of Jiang et al. 2023.pdf,Count,growth,28.0
Copy of Jiang et al. 2023.pdf,Count,formate,26.0
Copy of Jiang et al. 2023.pdf,Count,obtain,26.0
Copy of Jiang et al. 2023.pdf,Count,addition,25.0
Copy of Jiang et al. 2023.pdf,Count,cell growth,25.0
Copy of Jiang et al. 2023.pdf,Count,methanol production,25.0
Copy of Jiang et al. 2023.pdf,Count,methanotroph,25.0
Copy of Jiang et al. 2023.pdf,Count,phosphate,24.0
Copy of Jiang et al. 2023.pdf,Count,yield,24.0
Copy of Jiang et al. 2023.pdf,Count,mmol,23.0
Copy of Jiang et al. 2023.pdf,Count,effect,22.0
Copy of Jiang et al. 2023.pdf,Count,methanol concentration,21.0
Copy of Jiang et al. 2023.pdf,Count,methanol conversion,21.0
Copy of Jiang et al. 2023.pdf,Count,headspace,20.0
Copy of Jiang et al. 2023.pdf,Count,methanotrophic,20.0
Copy of Jiang et al. 2023.pdf,Count,anaerobic,19.0
Copy of Jiang et al. 2023.pdf,Count,cell yield,19.0
Copy of Jiang et al. 2023.pdf,Count,efficiency,19.0
Copy of Jiang et al. 2023.pdf,Count,liquid,19.0
Copy of Jiang et al. 2023.pdf,Count,analysis,17.0
Copy of Jiang et al. 2023.pdf,Count,conversion efficiency,17.0
Copy of Jiang et al. 2023.pdf,Count,mol,17.0
Copy of Jiang et al. 2023.pdf,Count,renewable,17.0
Copy of Jiang et al. 2023.pdf,Count,methane,16.0
Copy of Jiang et al. 2023.pdf,Count,sequence,15.0
Copy of Jiang et al. 2023.pdf,Count,stress,15.0
Copy of Joseph et al. 2022.pdf,TFIDF,methanol ethanol,0.2961084455192205
Copy of Joseph et al. 2022.pdf,TFIDF,ethanol,0.2462989331987222
Copy of Joseph et al. 2022.pdf,TFIDF,sample,0.24560568326156973
Copy of Joseph et al. 2022.pdf,TFIDF,methanol,0.2352245730288704
Copy of Joseph et al. 2022.pdf,TFIDF,extraction,0.19990565817617456
Copy of Joseph et al. 2022.pdf,TFIDF,solvent,0.19247176676514025
Copy of Joseph et al. 2022.pdf,TFIDF,ee,0.18372729645365657
Copy of Joseph et al. 2022.pdf,TFIDF,analyte,0.18222058185798187
Copy of Joseph et al. 2022.pdf,TFIDF,attain,0.1704324183563118
Copy of Joseph et al. 2022.pdf,TFIDF,ethyl acetate,0.15957201887880987
Copy of Joseph et al. 2022.pdf,TFIDF,pastoris,0.13982929757913043
Copy of Joseph et al. 2022.pdf,TFIDF,quantification,0.13982929757913043
Copy of Joseph et al. 2022.pdf,TFIDF,ethyl,0.1342441987070928
Copy of Joseph et al. 2022.pdf,TFIDF,technique,0.13282043973561192
Copy of Joseph et al. 2022.pdf,TFIDF,salt,0.11831474856069477
Copy of Joseph et al. 2022.pdf,TFIDF,method,0.10651089758355632
Copy of Joseph et al. 2022.pdf,TFIDF,acs,0.10644652748648108
Copy of Joseph et al. 2022.pdf,TFIDF,linearity,0.10607739816347825
Copy of Joseph et al. 2022.pdf,TFIDF,combination,0.10307635499709
Copy of Joseph et al. 2022.pdf,TFIDF,calibration,0.09975027162343729
Copy of Joseph et al. 2022.pdf,TFIDF,peak,0.09712049041306264
Copy of Joseph et al. 2022.pdf,TFIDF,acetate,0.09192410883511659
Copy of Joseph et al. 2022.pdf,TFIDF,pastoris fermentation,0.0890799013108638
Copy of Joseph et al. 2022.pdf,TFIDF,curve,0.08672998171244857
Copy of Joseph et al. 2022.pdf,TFIDF,calibration curve,0.08566686772490811
Copy of Joseph et al. 2022.pdf,TFIDF,separation,0.08566686772490811
Copy of Joseph et al. 2022.pdf,TFIDF,matrix,0.08504484626328253
Copy of Joseph et al. 2022.pdf,TFIDF,extract,0.08113449902132285
Copy of Joseph et al. 2022.pdf,TFIDF,fermentation,0.08022624339416334
Copy of Joseph et al. 2022.pdf,TFIDF,analysis,0.07873701306156615
Copy of Joseph et al. 2022.pdf,TFIDF,gc,0.07781076164423799
Copy of Joseph et al. 2022.pdf,TFIDF,inject,0.07184109590706272
Copy of Joseph et al. 2022.pdf,TFIDF,select,0.07178194695188231
Copy of Joseph et al. 2022.pdf,TFIDF,present,0.06298961044925291
Copy of Joseph et al. 2022.pdf,TFIDF,resolution,0.062032577917232525
Copy of Joseph et al. 2022.pdf,TFIDF,ethanol present,0.06124243215121886
Copy of Joseph et al. 2022.pdf,TFIDF,quantification methanol,0.06124243215121886
Copy of Joseph et al. 2022.pdf,TFIDF,precision,0.0592216891038441
Copy of Joseph et al. 2022.pdf,TFIDF,recovery,0.059031306549160854
Copy of Joseph et al. 2022.pdf,TFIDF,estimate,0.05795269016440523
Copy of Joseph et al. 2022.pdf,Count,methanol,140.0
Copy of Joseph et al. 2022.pdf,Count,sample,132.0
Copy of Joseph et al. 2022.pdf,Count,ethanol,102.0
Copy of Joseph et al. 2022.pdf,Count,method,66.0
Copy of Joseph et al. 2022.pdf,Count,methanol ethanol,65.0
Copy of Joseph et al. 2022.pdf,Count,extraction,64.0
Copy of Joseph et al. 2022.pdf,Count,salt,61.0
Copy of Joseph et al. 2022.pdf,Count,solvent,58.0
Copy of Joseph et al. 2022.pdf,Count,analysis,45.0
Copy of Joseph et al. 2022.pdf,Count,technique,45.0
Copy of Joseph et al. 2022.pdf,Count,attain,43.0
Copy of Joseph et al. 2022.pdf,Count,analyte,40.0
Copy of Joseph et al. 2022.pdf,Count,present,36.0
Copy of Joseph et al. 2022.pdf,Count,fermentation,34.0
Copy of Joseph et al. 2022.pdf,Count,combination,33.0
Copy of Joseph et al. 2022.pdf,Count,ee,33.0
Copy of Joseph et al. 2022.pdf,Count,acetate,32.0
Copy of Joseph et al. 2022.pdf,Count,peak,32.0
Copy of Joseph et al. 2022.pdf,Count,value,32.0
Copy of Joseph et al. 2022.pdf,Count,calibration,31.0
Copy of Joseph et al. 2022.pdf,Count,curve,31.0
Copy of Joseph et al. 2022.pdf,Count,ethyl,31.0
Copy of Joseph et al. 2022.pdf,Count,ethyl acetate,31.0
Copy of Joseph et al. 2022.pdf,Count,gc,30.0
Copy of Joseph et al. 2022.pdf,Count,acs,29.0
Copy of Joseph et al. 2022.pdf,Count,extract,29.0
Copy of Joseph et al. 2022.pdf,Count,pastoris,29.0
Copy of Joseph et al. 2022.pdf,Count,quantification,29.0
Copy of Joseph et al. 2022.pdf,Count,water,28.0
Copy of Joseph et al. 2022.pdf,Count,phase,27.0
Copy of Joseph et al. 2022.pdf,Count,select,27.0
Copy of Joseph et al. 2022.pdf,Count,ml,26.0
Copy of Joseph et al. 2022.pdf,Count,calibration curve,25.0
Copy of Joseph et al. 2022.pdf,Count,range,25.0
Copy of Joseph et al. 2022.pdf,Count,separation,25.0
Copy of Joseph et al. 2022.pdf,Count,standard,25.0
Copy of Joseph et al. 2022.pdf,Count,estimate,24.0
Copy of Joseph et al. 2022.pdf,Count,matrix,24.0
Copy of Joseph et al. 2022.pdf,Count,organic,24.0
Copy of Joseph et al. 2022.pdf,Count,table,24.0
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,characteristic time,0.36955748402698935
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,time,0.2039690655891892
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,characteristic,0.20199916927714917
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,gel,0.19851459373076402
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,jovanovic,0.17718509508143324
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,ﬁlm,0.15740569143533242
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,microscale base,0.14174807606514658
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,plazl,0.14174807606514658
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,microscale,0.14041570914700505
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,liquid,0.12427065633669424
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,phase,0.12160150956865051
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,smrt,0.1214983509129828
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,intensiﬁcation,0.1183759123776424
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,ﬂowsheet,0.11643591962494183
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,bioreactor,0.11526603044291088
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,bubble,0.10762790642743625
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,biomass,0.10751971369587676
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,coblyn,0.10124862576081899
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,reactor,0.09933373753884489
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,dg,0.09829099640290355
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,yp,0.09829099640290355
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,engineering science,0.09618619447277804
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,process intensiﬁcation,0.09207015407149963
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,scale analysis,0.0911237631847371
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,time scale,0.0911237631847371
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,diffusion,0.09070129420908772
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,mean residence,0.08892994912643654
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,coblyn plazl,0.0809989006086552
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,jovanovic coblyn,0.0809989006086552
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,tsa,0.0809989006086552
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,residence,0.07896729514725363
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,residence time,0.07896729514725363
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,substrate,0.07789660356119639
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,plazl chemical,0.07593646932061424
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,al,0.07486184116668328
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,design,0.07259926712697334
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,ﬂow,0.07241852551558167
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,cell,0.0719027641285631
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,equation,0.07189592891794155
Copy of Jovanovic et al 2021 (part II).pdf,TFIDF,rate,0.07037013069668228
Copy of Jovanovic et al 2021 (part II).pdf,Count,time,139.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,characteristic,92.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,liquid,83.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,phase,78.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,gel,76.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,characteristic time,73.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,bioreactor,64.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,biomass,56.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,reactor,54.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,al,50.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,cell,49.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,rate,47.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,substrate,47.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,growth,45.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,et,40.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,et al,40.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,base,39.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,bubble,39.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,product,39.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,ﬁlm,38.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,design,37.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,microbial,36.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,engineering,35.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,jovanovic,35.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,analysis,34.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,diffusion,31.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,mass,31.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,methane,31.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,microscale,30.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,scale,30.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,equation,29.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,microscale base,28.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,plazl,28.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,intensiﬁcation,27.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,oxygen,27.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,model,25.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,chemical engineering,24.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,smrt,24.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,sp,24.0
Copy of Jovanovic et al 2021 (part II).pdf,Count,ﬂow,24.0
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,characteristic time,0.29321258861453114
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,characteristic,0.26412264538662295
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,eqs,0.25023946746025316
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,time,0.24625599557276812
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,time scale,0.23306641659103755
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,times,0.18072850427684953
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,characteristic times,0.1804385160704807
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,vr,0.1804385160704807
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,scale analysis,0.1654019730646073
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,surface,0.14009952522066504
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,reaction,0.13704168057197091
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,microscale base,0.12781061554992382
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,diffusion,0.1260110561394223
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,microscale,0.12511973373012658
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,catalyst,0.12390938919372432
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,scale,0.11747091073741614
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,reaction process,0.11720089920237564
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,plazl,0.11277407254405042
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,da,0.10610611956795646
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,jovanovic,0.09021925803524035
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,rate constant,0.09021925803524035
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,tsa,0.09021925803524035
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,reactor,0.08742021264179806
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,equation,0.08468236937559553
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,coblyn,0.08270098653230365
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,engineering science,0.08270098653230365
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,specie,0.0805572270018824
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,step,0.08024195131880925
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,analysis,0.07797199067025931
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,smrt,0.07518271502936695
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,fig,0.07284997124563086
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,reactant,0.07259892391491758
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,ao,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,coblyn plazl,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,jovanovic coblyn,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,plazl chemical,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,base,0.0671430746806697
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,ﬂuid,0.06701439130607777
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,intensiﬁcation,0.06511161066798647
Copy of Jovanovic et al. 2021 (part I).pdf,TFIDF,boundary,0.06432573819286778
Copy of Jovanovic et al. 2021 (part I).pdf,Count,time,113.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,characteristic,81.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,reaction,58.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,scale,43.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,surface,40.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,characteristic time,39.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,catalyst,38.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,eqs,36.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,analysis,33.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,reactor,32.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,time scale,31.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,step,30.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,base,29.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,diffusion,29.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,times,26.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,fig,25.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,rate,25.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,characteristic times,24.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,vr,24.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,equation,23.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,specie,23.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,scale analysis,22.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,kinetic,21.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,engineering,20.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,da,19.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,microscale,18.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,reaction process,18.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,microscale base,17.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,al,16.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,parameter,16.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,constant,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,et,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,et al,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,mass,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,plazl,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,represent,15.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,design,14.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,mean,14.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,solid,14.0
Copy of Jovanovic et al. 2021 (part I).pdf,Count,active,13.0
Copy of Kim et al. 2010.pdf,TFIDF,methanol,0.3921354299400824
Copy of Kim et al. 2010.pdf,TFIDF,mm,0.2697662657537184
Copy of Kim et al. 2010.pdf,TFIDF,nacl,0.23984685102780146
